index,name,ext,folder,rde_name,rde_folder
3453,gobbledegook_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3454,loch_nest_tex,,battle_chr,su_a.ltd,work\cdrom\battle\monster\su_a
3455,loch_nest_mdl,,battle_chr,su_a.obj,work\cdrom\battle\monster\su_a
3456,loch_nest_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3457,king_moaman_tex,,battle_chr,skalf.ltd,work\cdrom\battle\monster\skalf
3458,king_moaman_mdl,,battle_chr,skalf.obj,work\cdrom\battle\monster\skalf
3459,king_moaman_wpn,,battle_chr,s_kama.bin,work\cdrom\battle\wepon
3460,blue_moaman_tex,,battle_chr,wing_r.ltd,work\cdrom\battle\monster\wing_r
3461,blue_moaman_mdl,,battle_chr,wing_r.obj,work\cdrom\battle\monster\wing_r
3462,blue_moaman_wpn,,battle_chr,wing_ken.bin,work\cdrom\battle\wepon
3463,red_moaman_tex,,battle_chr,wing.ltd,work\cdrom\battle\monster\wing
3464,red_moaman_mdl,,battle_chr,wing.obj,work\cdrom\battle\monster\wing
3465,red_moaman_wpn,,battle_chr,wing_ken.bin,work\cdrom\battle\wepon
3466,acacia_pvt_tex,,battle_chr,adk_sp.ltd,work\cdrom\battle\monster\adk_sp
3467,acacia_pvt_mdl,,battle_chr,adk_sp.obj,work\cdrom\battle\monster\adk_sp
3468,acacia_pvt_wpn,,battle_chr,m_adks.bin,work\cdrom\battle\wepon
3469,acacia_sgt_tex,,battle_chr,adk_zako.ltd,work\cdrom\battle\monster\adk_zako
3470,acacia_sgt_mdl,,battle_chr,adk_zako.obj,work\cdrom\battle\monster\adk_zako
3471,acacia_sgt_wpn,,battle_chr,m_adkz.bin,work\cdrom\battle\wepon
3472,ketchop_tex,,battle_chr,adk_boss.ltd,work\cdrom\battle\monster\adk_boss
3473,ketchop_mdl,,battle_chr,adk_boss.obj,work\cdrom\battle\monster\adk_boss
3474,ketchop_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3475,will-o-wisp_tex,,battle_chr,kagari.ltd,work\cdrom\battle\monster\kagari
3476,will-o-wisp_mdl,,battle_chr,kagari.obj,work\cdrom\battle\monster\kagari
3477,will-o-wisp_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3478,little_boxer_tex,,battle_chr,mimi_s.ltd,work\cdrom\battle\monster\mimi_s
3479,little_boxer_mdl,,battle_chr,mimi_s.obj,work\cdrom\battle\monster\mimi_s
3480,little_boxer_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3481,big_boxer_tex,,battle_chr,mimi_l.ltd,work\cdrom\battle\monster\mimi_l
3482,big_boxer_mdl,,battle_chr,mimi_l.obj,work\cdrom\battle\monster\mimi_l
3483,big_boxer_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3484,potty_tex,,battle_chr,tubo.ltd,work\cdrom\battle\monster\tubo
3485,potty_mdl,,battle_chr,tubo.obj,work\cdrom\battle\monster\tubo
3486,potty_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3487,man_of_war_tex,,battle_chr,yoroi.ltd,work\cdrom\battle\monster\yoroi
3488,man_of_war_mdl,,battle_chr,yoroi.obj,work\cdrom\battle\monster\yoroi
3489,man_of_war_wpn,,battle_chr,m_adks.bin,work\cdrom\battle\wepon
3490,man_of_war_2_tex,,battle_chr,yoroi2.ltd,work\cdrom\battle\monster\yoroi2
3491,man_of_war_2_mdl,,battle_chr,yoroi2.obj,work\cdrom\battle\monster\yoroi2
3492,man_of_war_2_wpn,,battle_chr,m_adks.bin,work\cdrom\battle\wepon
3493,portalgeist_tex,,battle_chr,opthe.ltd,work\cdrom\battle\monster\opthe
3494,portalgeist_mdl,,battle_chr,opthe.obj,work\cdrom\battle\monster\opthe
3495,portalgeist_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3496,cybot_tex,,battle_chr,gorem.ltd,work\cdrom\battle\monster\gorem
3497,cybot_mdl,,battle_chr,gorem.obj,work\cdrom\battle\monster\gorem
3498,cybot_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3499,Marcy_as_enemy_tex,,battle_chr,malchera.ltd,work\cdrom\battle\player\malchera
3500,Marcy_as_enemy_mdl,,battle_chr,malchera.obj,work\cdrom\battle\player\malchera
3501,Marcy_as_enemy_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3502,shadow_cat_tex,,battle_chr,kageneko.ltd,work\cdrom\battle\monster\kageneko
3503,shadow_cat_mdl,,battle_chr,kageneko.obj,work\cdrom\battle\monster\kageneko
3504,shadow_cat_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3505,dwarf_tex,,battle_chr,dowarf.ltd,work\cdrom\battle\monster\dowarf
3506,dwarf_mdl,,battle_chr,dowarf.obj,work\cdrom\battle\monster\dowarf
3507,dwarf_wpn,,battle_chr,dowarf.bin,work\cdrom\battle\wepon
3508,daffydwarf_tex,,battle_chr,d_hige.ltd,work\cdrom\battle\monster\d_hige
3509,daffydwarf_mdl,,battle_chr,d_hige.obj,work\cdrom\battle\monster\d_hige
3510,daffydwarf_wpn,,battle_chr,dowarf.bin,work\cdrom\battle\wepon
3511,daggydwarf_tex,,battle_chr,d_noppo.ltd,work\cdrom\battle\monster\d_noppo
3512,daggydwarf_mdl,,battle_chr,d_noppo.obj,work\cdrom\battle\monster\d_noppo
3513,daggydwarf_wpn,,battle_chr,dowarf.bin,work\cdrom\battle\wepon
3514,hydra_tex,,battle_chr,dai_h.ltd,work\cdrom\battle\monster\dai_h
3515,hydra_mdl,,battle_chr,dai_h.obj,work\cdrom\battle\monster\dai_h
3516,hydra_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3517,potpourri_tex,,battle_chr,gas.ltd,work\cdrom\battle\monster\gas
3518,potpourri_mdl,,battle_chr,gas.obj,work\cdrom\battle\monster\gas
3519,potpourri_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3520,swarm_bug_tex,,battle_chr,7star.ltd,work\cdrom\battle\monster\7star
3521,swarm_bug_mdl,,battle_chr,7star.obj,work\cdrom\battle\monster\7star
3522,swarm_bug_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3523,snibgoblin_tex,,battle_chr,gobu.ltd,work\cdrom\battle\monster\gobu
3524,snibgoblin_mdl,,battle_chr,gobu.obj,work\cdrom\battle\monster\gobu
3525,snibgoblin_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3526,snobgoblin_tex,,battle_chr,hobgob.ltd,work\cdrom\battle\monster\hobgob
3527,snobgoblin_mdl,,battle_chr,hobgob.obj,work\cdrom\battle\monster\hobgob
3528,snobgoblin_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3529,beeba_tex,,battle_chr,pipa.ltd,work\cdrom\battle\monster\pipa
3530,beeba_mdl,,battle_chr,pipa.obj,work\cdrom\battle\monster\pipa
3531,beeba_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3532,wingapede_tex,,battle_chr,rozali.ltd,work\cdrom\battle\monster\rozali
3533,wingapede_mdl,,battle_chr,rozali.obj,work\cdrom\battle\monster\rozali
3534,wingapede_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3535,pentapus_tex,,battle_chr,squra.ltd,work\cdrom\battle\monster\squra
3536,pentapus_mdl,,battle_chr,squra.obj,work\cdrom\battle\monster\squra
3537,pentapus_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3538,Harle_as_enemy_tex,,battle_chr,harley.ltd,work\cdrom\battle\player\harley
3539,Harle_as_enemy_mdl,,battle_chr,harley.obj,work\cdrom\battle\player\harley
3540,Harle_as_enemy_wpn,,battle_chr,nage.bin,work\cdrom\battle\wepon
3541,Fargo_as_enemy_tex,,battle_chr,farga.ltd,work\cdrom\battle\player\farga
3542,Fargo_as_enemy_mdl,,battle_chr,farga.obj,work\cdrom\battle\player\farga
3543,Fargo_as_enemy_wpn,,battle_chr,farga.bin,work\cdrom\battle\wepon
3544,crossbones_tex,,battle_chr,bairetta.ltd,work\cdrom\battle\monster\bairetta
3545,crossbones_mdl,,battle_chr,bairetta.obj,work\cdrom\battle\monster\bairetta
3546,crossbones_wpn,,battle_chr,m_adks.bin,work\cdrom\battle\wepon
3547,deadbeat_tex,,battle_chr,m_dama.ltd,work\cdrom\battle\monster\m_dama
3548,deadbeat_mdl,,battle_chr,m_dama.obj,work\cdrom\battle\monster\m_dama
3549,deadbeat_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3550,deadhead_tex,,battle_chr,daimou.ltd,work\cdrom\battle\monster\daimou
3551,deadhead_mdl,,battle_chr,daimou.obj,work\cdrom\battle\monster\daimou
3552,deadhead_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3553,scorpoid_tex,,battle_chr,scoop.ltd,work\cdrom\battle\monster\scoop
3554,scorpoid_mdl,,battle_chr,scoop.obj,work\cdrom\battle\monster\scoop
3555,scorpoid_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3556,hi-ho_tank_tex,,battle_chr,tank.ltd,work\cdrom\battle\monster\tank
3557,hi-ho_tank_mdl,,battle_chr,tank.obj,work\cdrom\battle\monster\tank
3558,hi-ho_tank_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3559,hot_doggity_tex,,battle_chr,doggy.ltd,work\cdrom\battle\monster\doggy
3560,hot_doggity_mdl,,battle_chr,doggy.obj,work\cdrom\battle\monster\doggy
3561,hot_doggity_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3562,cat_burglar_tex,,battle_chr,tiger.ltd,work\cdrom\battle\monster\tiger
3563,cat_burglar_mdl,,battle_chr,tiger.obj,work\cdrom\battle\monster\tiger
3564,cat_burglar_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3565,lava_boy_tex,,battle_chr,akaoni.ltd,work\cdrom\battle\monster\akaoni
3566,lava_boy_mdl,,battle_chr,akaoni.obj,work\cdrom\battle\monster\akaoni
3567,lava_boy_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3568,fire_dragon_small_tex,,battle_chr,c_aka.ltd,work\cdrom\battle\monster\c_aka
3569,fire_dragon_small_mdl,,battle_chr,c_aka.obj,work\cdrom\battle\monster\c_aka
3570,fire_dragon_small_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3571,paperboy_tex,,battle_chr,paper.ltd,work\cdrom\battle\monster\paper
3572,paperboy_mdl,,battle_chr,paper.obj,work\cdrom\battle\monster\paper
3573,paperboy_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3574,combat_tex,,battle_chr,batman.ltd,work\cdrom\battle\monster\batman
3575,combat_mdl,,battle_chr,batman.obj,work\cdrom\battle\monster\batman
3576,combat_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3577,googhoul_tex,,battle_chr,umidevi.ltd,work\cdrom\battle\monster\umidevi
3578,googhoul_mdl,,battle_chr,umidevi.obj,work\cdrom\battle\monster\umidevi
3579,googhoul_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3580,sunofagun_tex,,battle_chr,sun.ltd,work\cdrom\battle\monster\sun
3581,sunofagun_mdl,,battle_chr,sun.obj,work\cdrom\battle\monster\sun
3582,sunofagun_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3583,giant_gloop_tex,,battle_chr,o_slime.ltd,work\cdrom\battle\monster\o_slime
3584,giant_gloop_mdl,,battle_chr,o_slime.obj,work\cdrom\battle\monster\o_slime
3585,giant_gloop_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3586,taurusoid_tex,,battle_chr,dra_g.ltd,work\cdrom\battle\monster\dra_g
3587,taurusoid_mdl,,battle_chr,dra_g.obj,work\cdrom\battle\monster\dra_g
3588,taurusoid_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3589,cybot_tex,,battle_chr,gorem.ltd,work\cdrom\battle\monster\gorem
3590,cybot_mdl,,battle_chr,gorem.obj,work\cdrom\battle\monster\gorem
3591,cybot_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3592,alphabat_tex,,battle_chr,d_wing.ltd,work\cdrom\battle\monster\d_wing
3593,alphabat_mdl,,battle_chr,d_wing.obj,work\cdrom\battle\monster\d_wing
3594,alphabat_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3595,dragoon_tex,,battle_chr,adk_ryu.ltd,work\cdrom\battle\monster\adk_ryu
3596,dragoon_mdl,,battle_chr,adk_ryu.obj,work\cdrom\battle\monster\adk_ryu
3597,dragoon_wpn,,battle_chr,adk_yari.bin,work\cdrom\battle\wepon\\monster
3598,bunyip_1_tex,,battle_chr,kamei.ltd,work\cdrom\battle\monster\kamei
3599,bunyip_1_mdl,,battle_chr,kamei.obj,work\cdrom\battle\monster\kamei
3600,bunyip_1_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3601,bunyip_2_tex,,battle_chr,kamei_sp.ltd,work\cdrom\battle\monster\kamei_sp
3602,bunyip_2_mdl,,battle_chr,kamei_sp.obj,work\cdrom\battle\monster\kamei_sp
3603,bunyip_2_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3604,Viper_as_enemy_tex,,battle_chr,jakotu.ltd,work\cdrom\battle\player\jakotu
3605,Viper_as_enemy_mdl,,battle_chr,jakotu.obj,work\cdrom\battle\player\jakotu
3606,Viper_as_enemy_wpn,,battle_chr,m_adks.bin,work\cdrom\battle\wepon
3607,Lynx_tex,,battle_chr,yamaneko.ltd,work\cdrom\battle\monster\yamaneko
3608,Lynx_mdl,,battle_chr,yamaneko.obj,work\cdrom\battle\monster\yamaneko
3609,Lynx_wpn,,battle_chr,yamaneko.bin,work\cdrom\battle\wepon
3610,total_chaos_tex,,battle_chr,k_monk.ltd,work\cdrom\battle\monster\k_monk
3611,total_chaos_mdl,,battle_chr,k_monk.obj,work\cdrom\battle\monster\k_monk
3612,total_chaos_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3613,porre_pvt_tex,,battle_chr,paresol.ltd,work\cdrom\battle\monster\paresol
3614,porre_pvt_mdl,,battle_chr,paresol.obj,work\cdrom\battle\monster\paresol
3615,porre_pvt_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3616,porre_sgt_tex,,battle_chr,parecap.ltd,work\cdrom\battle\monster\parecap
3617,porre_sgt_mdl,,battle_chr,parecap.obj,work\cdrom\battle\monster\parecap
3618,porre_sgt_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3619,malebranch_tex,,battle_chr,ki.ltd,work\cdrom\battle\monster\ki
3620,malebranch_mdl,,battle_chr,ki.obj,work\cdrom\battle\monster\ki
3621,malebranch_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3622,wichetty_tex,,battle_chr,imomu.ltd,work\cdrom\battle\monster\imomu
3623,wichetty_mdl,,battle_chr,imomu.obj,work\cdrom\battle\monster\imomu
3624,wichetty_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3625,airframe_tex,,battle_chr,skyf.ltd,work\cdrom\battle\monster\skyf
3626,airframe_mdl,,battle_chr,skyf.obj,work\cdrom\battle\monster\skyf
3627,airframe_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3628,wight_knight_tex,,battle_chr,natak.ltd,work\cdrom\battle\monster\natak
3629,wight_knight_mdl,,battle_chr,natak.obj,work\cdrom\battle\monster\natak
3630,wight_knight_wpn,,battle_chr,m_adks.bin,work\cdrom\battle\wepon
3631,garai_tex,,battle_chr,m_garai.ltd,work\cdrom\battle\monster\m_garai
3632,garai_mdl,,battle_chr,m_garai.obj,work\cdrom\battle\monster\m_garai
3633,garai_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3634,robo_ducky_tex,,battle_chr,torimeca.ltd,work\cdrom\battle\monster\torimeca
3635,robo_ducky_mdl,,battle_chr,torimeca.obj,work\cdrom\battle\monster\torimeca
3636,robo_ducky_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3637,highwayman_tex,,battle_chr,kvin.ltd,work\cdrom\battle\monster\kvin
3638,highwayman_mdl,,battle_chr,kvin.obj,work\cdrom\battle\monster\kvin
3639,highwayman_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3640,geos_tex,,battle_chr,shinshi.ltd,work\cdrom\battle\monster\shinshi
3641,geos_mdl,,battle_chr,shinshi.obj,work\cdrom\battle\monster\shinshi
3642,geos_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3643,mannequeen_tex,,battle_chr,manekin.ltd,work\cdrom\battle\monster\manekin
3644,mannequeen_mdl,,battle_chr,manekin.obj,work\cdrom\battle\monster\manekin
3645,mannequeen_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3646,tragedienne_tex,,battle_chr,gekijou.ltd,work\cdrom\battle\monster\gekijou
3647,tragedienne_mdl,,battle_chr,gekijou.obj,work\cdrom\battle\monster\gekijou
3648,tragedienne_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3649,gremlin_tex,,battle_chr,gremlin.ltd,work\cdrom\battle\monster\gremlin
3650,gremlin_mdl,,battle_chr,gremlin.obj,work\cdrom\battle\monster\gremlin
3651,gremlin_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3652,miguel_tex,,battle_chr,migel.ltd,work\cdrom\battle\monster\migel
3653,miguel_mdl,,battle_chr,migel.obj,work\cdrom\battle\monster\migel
3654,miguel_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3655,tutanshaman_tex,,battle_chr,tiba.ltd,work\cdrom\battle\monster\tiba
3656,tutanshaman_mdl,,battle_chr,tiba.obj,work\cdrom\battle\monster\tiba
3657,tutanshaman_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3658,lantern_jaw_tex,,battle_chr,maturi.ltd,work\cdrom\battle\monster\maturi
3659,lantern_jaw_mdl,,battle_chr,maturi.obj,work\cdrom\battle\monster\maturi
3660,lantern_jaw_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3661,spearfisher_tex,,battle_chr,snow.ltd,work\cdrom\battle\monster\snow
3662,spearfisher_mdl,,battle_chr,snow.obj,work\cdrom\battle\monster\snow
3663,spearfisher_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3664,roachester_tex,,battle_chr,o_mushi.ltd,work\cdrom\battle\monster\o_mushi
3665,roachester_mdl,,battle_chr,o_mushi.obj,work\cdrom\battle\monster\o_mushi
3666,roachester_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3667,hells_cook_tex,,battle_chr,jigoku.ltd,work\cdrom\battle\monster\jigoku
3668,hells_cook_mdl,,battle_chr,jigoku.obj,work\cdrom\battle\monster\jigoku
3669,hells_cook_wpn,,battle_chr,jigoku.bin,work\cdrom\battle\wepon
3670,Grobyc_as_enemy_tex,,battle_chr,gyada.ltd,work\cdrom\battle\player\gyada
3671,Grobyc_as_enemy_mdl,,battle_chr,gyada.obj,work\cdrom\battle\player\gyada
3672,Grobyc_as_enemy_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3673,guillot_tex,,battle_chr,p_gorem.ltd,work\cdrom\battle\monster\p_gorem
3674,guillot_mdl,,battle_chr,P_gorem.obj,work\cdrom\battle\monster\p_gorem
3675,guillot_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3676,Orlha_as_enemy_tex,,battle_chr,olha.ltd,work\cdrom\battle\player\olha
3677,Orlha_as_enemy_mdl,,battle_chr,olha.obj,work\cdrom\battle\player\olha
3678,Orlha_as_enemy_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3679,centaurpede_tex,,battle_chr,hidla.ltd,work\cdrom\battle\monster\hidla
3680,centaurpede_mdl,,battle_chr,hidla.obj,work\cdrom\battle\monster\hidla
3681,centaurpede_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3682,de-hydrate_tex,,battle_chr,hone_h.ltd,work\cdrom\battle\monster\hone_h
3683,de-hydrate_mdl,,battle_chr,hone_h.obj,work\cdrom\battle\monster\hone_h
3684,de-hydrate_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3685,rockroach_tex,,battle_chr,anda.ltd,work\cdrom\battle\monster\anda
3686,rockroach_mdl,,battle_chr,anda.obj,work\cdrom\battle\monster\anda
3687,rockroach_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3688,yellowbelly_tex,,battle_chr,kaeru.ltd,work\cdrom\battle\monster\kaeru
3689,yellowbelly_mdl,,battle_chr,kaeru.obj,work\cdrom\battle\monster\kaeru
3690,yellowbelly_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3691,fossicker_tex,,battle_chr,iwao.ltd,work\cdrom\battle\monster\iwao
3692,fossicker_mdl,,battle_chr,iwao.obj,work\cdrom\battle\monster\iwao
3693,fossicker_wpn,,battle_chr,dowarf.bin,work\cdrom\battle\wepon
3694,criosphynx_tex,,battle_chr,sfin.ltd,work\cdrom\battle\monster\sfin
3695,criosphynx_mdl,,battle_chr,sfin.obj,work\cdrom\battle\monster\sfin
3696,criosphynx_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3697,earth_dragon_tex,,battle_chr,ryu_y.ltd,work\cdrom\battle\monster\ryu_y
3698,earth_dragon_mdl,,battle_chr,ryu_y.obj,work\cdrom\battle\monster\ryu_y
3699,earth_dragon_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3700,lagoonate_tex,,battle_chr,toka.ltd,work\cdrom\battle\monster\toka
3701,lagoonate_mdl,,battle_chr,toka.obj,work\cdrom\battle\monster\toka
3702,lagoonate_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3703,mantarrey_tex,,battle_chr,eiei.ltd,work\cdrom\battle\monster\eiei
3704,mantarrey_mdl,,battle_chr,eiei.obj,work\cdrom\battle\monster\eiei
3705,mantarrey_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3706,sidesteppa_tex,,battle_chr,sidestep.ltd,work\cdrom\battle\monster\sidestep
3707,sidesteppa_mdl,,battle_chr,sidestep.obj,work\cdrom\battle\monster\sidestep
3708,sidesteppa_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3709,blue_dragon_tex,,battle_chr,ryu_b.ltd,work\cdrom\battle\monster\ryu_b
3710,blue_dragon_mdl,,battle_chr,ryu_b.obj,work\cdrom\battle\monster\ryu_b
3711,blue_dragon_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3712,black_dragon_tex,,battle_chr,ryu_bk.ltd,work\cdrom\battle\monster\ryu_bk
3713,black_dragon_mdl,,battle_chr,ryu_bk.obj,work\cdrom\battle\monster\ryu_bk
3714,black_dragon_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3715,taurminator_tex,,battle_chr,leo.ltd,work\cdrom\battle\monster\leo
3716,taurminator_mdl,,battle_chr,leo.obj,work\cdrom\battle\monster\leo
3717,taurminator_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3718,fire_dragon_large_tex,,battle_chr,ryu_red.ltd,work\cdrom\battle\monster\ryu_red
3719,fire_dragon_large_mdl,,battle_chr,ryu_red.obj,work\cdrom\battle\monster\ryu_red
3720,fire_dragon_large_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3721,preymantis_tex,,battle_chr,asimusi.ltd,work\cdrom\battle\monster\asimusi
3722,preymantis_mdl,,battle_chr,asimusi.obj,work\cdrom\battle\monster\asimusi
3723,preymantis_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3724,prehysteric_tex,,battle_chr,bigin.ltd,work\cdrom\battle\monster\bigin
3725,prehysteric_mdl,,battle_chr,bigin.obj,work\cdrom\battle\monster\bigin
3726,prehysteric_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3727,tyrano_tex,,battle_chr,tirano.ltd,work\cdrom\battle\monster\tirano
3728,tyrano_mdl,,battle_chr,tirano.obj,work\cdrom\battle\monster\tirano
3729,tyrano_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3730,pterodact_tex,,battle_chr,putera.ltd,work\cdrom\battle\monster\putera
3731,pterodact_mdl,,battle_chr,putera.obj,work\cdrom\battle\monster\putera
3732,pterodact_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3733,green_dragon_tex,,battle_chr,ryu_g.ltd,work\cdrom\battle\monster\ryu_g
3734,green_dragon_mdl,,battle_chr,ryu_g.obj,work\cdrom\battle\monster\ryu_g
3735,green_dragon_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3736,megastarky_tex,,battle_chr,hosi.ltd,work\cdrom\battle\monster\hosi
3737,megastarky_mdl,,battle_chr,hosi.obj,work\cdrom\battle\monster\hosi
3738,megastarky_wpn,,battle_chr,m_hosi.bin,work\cdrom\battle\wepon
3739,sky_dragon_tex,,battle_chr,ryu_pw.ltd,work\cdrom\battle\monster\ryu_pw
3740,sky_dragon_mdl,,battle_chr,ryu_pw.obj,work\cdrom\battle\monster\ryu_pw
3741,sky_dragon_wpn,,battle_chr,black.bin,work\cdrom\battle\wepon
3742,,,battle_chr,dummy.dat,work\cdrom\dummy
3743,,,battle_chr,dummy.dat,work\cdrom\dummy
3744,,,battle_chr,dummy.dat,work\cdrom\dummy
3745,,,battle_chr,dummy.dat,work\cdrom\dummy
3746,,,battle_chr,dummy.dat,work\cdrom\dummy
3747,,,battle_chr,dummy.dat,work\cdrom\dummy
3748,,,battle_chr,dummy.dat,work\cdrom\dummy
3749,,,battle_chr,dummy.dat,work\cdrom\dummy
3750,,,battle_chr,dummy.dat,work\cdrom\dummy
3751,,,battle_chr,dummy.dat,work\cdrom\dummy
3752,,,battle_chr,dummy.dat,work\cdrom\dummy
3753,,,battle_chr,dummy.dat,work\cdrom\dummy
3754,gizmotoid_tex,,battle_chr,mark.ltd,work\cdrom\battle\monster\mark
3755,gizmotoid_mdl,,battle_chr,mark.obj,work\cdrom\battle\monster\mark
